Datum;UhrZeit;MesswertCount;Nennvolumen;VolumenAktuelleMessung;MlVolumen;WaagenWert;ZWert;WasserTemperatur;LuftDruck;GeraeteArt;SnDisplay;RevDisplay;SnBasis;RevBasis;Fac;FacNeu;Offset;OffsetNeu;Ut;SpeedUp;SpeedDown;Pruefzeit;PcName;UserName
28.07.2021;12:54:04;6;50ml;5;50,01718136;49,8328;1,0037;24,21;993,7;dispenser;71107054;51001121;51107046;60002035;00017171;00017178;01376500;01575756;00000250;10 ml/s;10 ml/s;00:05:29;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;12:55:12;1;50ml;5;5,00474931;4,9863;1,0037;24,21;993,8;dispenser;71107054;51001121;51107046;60002035;00017176;00017176;01575756;01575756;00000250;10 ml/s;10 ml/s;00:00:29;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;12:55:19;2;50ml;5;4,99922896;4,9808;1,0037;24,21;993,8;dispenser;71107054;51001121;51107046;60002035;00017176;00017176;01575756;01575756;00000250;10 ml/s;10 ml/s;00:00:36;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;12:55:26;3;50ml;5;5,00766004;4,9892;1,0037;24,21;993,8;dispenser;71107054;51001121;51107046;60002035;00017176;00017176;01575756;01575756;00000250;10 ml/s;10 ml/s;00:00:43;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;12:55:40;1;50ml;5;25,00808883;24,9159;1,0037;24,21;993,9;dispenser;71107054;51001121;51107046;60002035;00017176;00017176;01575756;01549650;00000250;10 ml/s;10 ml/s;00:00:57;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;12:55:54;2;50ml;5;25,01029697;24,9181;1,0037;24,21;993,8;dispenser;71107054;51001121;51107046;60002035;00017176;00017176;01575756;01549650;00000250;10 ml/s;10 ml/s;00:01:11;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;12:56:05;3;50ml;5;25,00949401;24,9173;1,0037;24,21;993,7;dispenser;71107054;51001121;51107046;60002035;00017176;00017176;01575756;01549650;00000250;10 ml/s;10 ml/s;00:01:22;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;12:56:23;1;50ml;5;50,00604029;49,8217;1,0037;24,21;993,8;dispenser;71107054;51001121;51107046;60002035;00017176;00017176;01575756;01549650;00000250;10 ml/s;10 ml/s;00:01:40;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;12:56:40;2;50ml;5;50,00864991;49,8243;1,0037;24,21;993,8;dispenser;71107054;51001121;51107046;60002035;00017176;00017176;01575756;01549650;00000250;10 ml/s;10 ml/s;00:01:57;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;12:56:57;3;50ml;5;50,01115916;49,8268;1,0037;24,21;993,9;dispenser;71107054;51001121;51107046;60002035;00017176;00017176;01575756;01549650;00000250;10 ml/s;10 ml/s;00:02:14;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:02:30;1;50ml;5;4,95064988;4,9324;1,0037;24,21;993,8;dispenser;71107038;51001121;51107038;60002035;00017171;00017179;01376500;01549650;00000250;10 ml/s;10 ml/s;00:00:30;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:02:37;2;50ml;5;4,95105136;4,9328;1,0037;24,21;993,9;dispenser;71107038;51001121;51107038;60002035;00017171;00017179;01376500;01549650;00000250;10 ml/s;10 ml/s;00:00:36;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:02:45;3;50ml;5;4,94262028;4,9244;1,0037;24,21;993,8;dispenser;71107038;51001121;51107038;60002035;00017171;00017179;01376500;01549650;00000250;10 ml/s;10 ml/s;00:00:44;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:02:53;4;50ml;5;4,96118873;4,9429;1,0037;24,21;993,8;dispenser;71107038;51001121;51107038;60002035;00017171;00017179;01376500;01549650;00000250;10 ml/s;10 ml/s;00:00:52;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:03:02;5;50ml;5;4,94874285;4,9305;1,0037;24,21;993,7;dispenser;71107038;51001121;51107038;60002035;00017171;00017179;01376500;01549650;00000250;10 ml/s;10 ml/s;00:01:02;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:03:10;6;50ml;5;4,95416283;4,9359;1,0037;24,21;993,7;dispenser;71107038;51001121;51107038;60002035;00017171;00017179;01376500;01549650;00000250;10 ml/s;10 ml/s;00:01:09;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:03:31;1;50ml;5;24,9891189;24,897;1,0037;24,21;993,9;dispenser;71107038;51001121;51107038;60002035;00017171;00017179;01376500;01703521;00000250;10 ml/s;10 ml/s;00:01:30;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:03:43;2;50ml;5;25,00156478;24,9094;1,0037;24,21;993,7;dispenser;71107038;51001121;51107038;60002035;00017171;00017179;01376500;01703521;00000250;10 ml/s;10 ml/s;00:01:43;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:03:58;3;50ml;5;24,99584369;24,9037;1,0037;24,21;993,7;dispenser;71107038;51001121;51107038;60002035;00017171;00017179;01376500;01703521;00000250;10 ml/s;10 ml/s;00:01:57;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:04:10;4;50ml;5;25,00266885;24,9105;1,0037;24,21;993,8;dispenser;71107038;51001121;51107038;60002035;00017171;00017179;01376500;01703521;00000250;10 ml/s;10 ml/s;00:02:09;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:04:22;5;50ml;5;24,99724887;24,9051;1,0037;24,21;993,8;dispenser;71107038;51001121;51107038;60002035;00017171;00017179;01376500;01703521;00000250;10 ml/s;10 ml/s;00:02:22;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:04:35;6;50ml;5;25,00357218;24,9114;1,0037;24,21;993,7;dispenser;71107038;51001121;51107038;60002035;00017171;00017179;01376500;01703521;00000250;10 ml/s;10 ml/s;00:02:34;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:05:25;1;50ml;5;50,04197275;49,8575;1,0037;24,21;993,7;dispenser;71107038;51001121;51107038;60002035;00017171;00017179;01376500;01703521;00000250;10 ml/s;10 ml/s;00:03:24;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:05:42;2;50ml;5;50,0264154;49,842;1,0037;24,21;993,8;dispenser;71107038;51001121;51107038;60002035;00017171;00017179;01376500;01703521;00000250;10 ml/s;10 ml/s;00:03:42;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:06:00;3;50ml;5;50,02832243;49,8439;1,0037;24,21;993,7;dispenser;71107038;51001121;51107038;60002035;00017171;00017179;01376500;01703521;00000250;10 ml/s;10 ml/s;00:03:59;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:06:16;4;50ml;5;50,02611429;49,8417;1,0037;24,21;993,7;dispenser;71107038;51001121;51107038;60002035;00017171;00017179;01376500;01703521;00000250;10 ml/s;10 ml/s;00:04:15;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:06:34;5;50ml;5;50,02601392;49,8416;1,0037;24,21;993,8;dispenser;71107038;51001121;51107038;60002035;00017171;00017179;01376500;01703521;00000250;10 ml/s;10 ml/s;00:04:33;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:07:08;6;50ml;5;50,02320356;49,8388;1,0037;24,21;993,8;dispenser;71107038;51001121;51107038;60002035;00017171;00017179;01376500;01703521;00000250;10 ml/s;10 ml/s;00:05:07;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:20:48;1;50ml;5;4,97122573;4,9529;1,0037;24,21;993,7;dispenser;71107038;51001121;51107038;60002035;00017171;;01376500;;00000250;10 ml/s;10 ml/s;00:00:29;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:20:55;2;50ml;5;4,97172758;4,9534;1,0037;24,21;993,7;dispenser;71107038;51001121;51107038;60002035;00017171;;01376500;;00000250;10 ml/s;10 ml/s;00:00:36;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:21:03;3;50ml;5;4,96761241;4,9493;1,0037;24,21;993,6;dispenser;71107038;51001121;51107038;60002035;00017171;;01376500;;00000250;10 ml/s;10 ml/s;00:00:44;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:21:11;4;50ml;5;4,96811426;4,9498;1,0037;24,21;993,6;dispenser;71107038;51001121;51107038;60002035;00017171;;01376500;;00000250;10 ml/s;10 ml/s;00:00:52;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:21:18;5;50ml;5;4,97062351;4,9523;1,0037;24,21;993,5;dispenser;71107038;51001121;51107038;60002035;00017171;;01376500;;00000250;10 ml/s;10 ml/s;00:00:59;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:21:26;6;50ml;5;4,97002129;4,9517;1,0037;24,21;993,5;dispenser;71107038;51001121;51107038;60002035;00017171;;01376500;;00000250;10 ml/s;10 ml/s;00:01:07;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:21:52;1;50ml;5;25,01009623;24,9179;1,0037;24,21;993,5;dispenser;71107038;51001121;51107038;60002035;00017171;;01376500;01579133;00000250;10 ml/s;10 ml/s;00:01:33;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:22:03;2;50ml;5;25,01009623;24,9179;1,0037;24,21;993,6;dispenser;71107038;51001121;51107038;60002035;00017171;;01376500;01579133;00000250;10 ml/s;10 ml/s;00:01:44;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:22:15;3;50ml;5;25,00959438;24,9174;1,0037;24,21;993,5;dispenser;71107038;51001121;51107038;60002035;00017171;;01376500;01579133;00000250;10 ml/s;10 ml/s;00:01:56;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:22:27;4;50ml;5;25,01099956;24,9188;1,0037;24,21;993,5;dispenser;71107038;51001121;51107038;60002035;00017171;;01376500;01579133;00000250;10 ml/s;10 ml/s;00:02:08;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:22:39;5;50ml;5;25,01140104;24,9192;1,0037;24,21;993,5;dispenser;71107038;51001121;51107038;60002035;00017171;;01376500;01579133;00000250;10 ml/s;10 ml/s;00:02:20;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:22:51;6;50ml;5;25,01079882;24,9186;1,0037;24,21;993,7;dispenser;71107038;51001121;51107038;60002035;00017171;;01376500;01579133;00000250;10 ml/s;10 ml/s;00:02:32;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:29:56;1;50ml;5;4,9723298;4,954;1,0037;24,21;993,7;dispenser;71107038;51001121;51107038;60002035;00017171;;01376500;;00000250;10 ml/s;10 ml/s;00:00:29;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:30:04;2;50ml;5;4,97343387;4,9551;1,0037;24,21;993,7;dispenser;71107038;51001121;51107038;60002035;00017171;;01376500;;00000250;10 ml/s;10 ml/s;00:00:36;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:30:11;3;50ml;5;4,97453794;4,9562;1,0037;24,21;993,7;dispenser;71107038;51001121;51107038;60002035;00017171;;01376500;;00000250;10 ml/s;10 ml/s;00:00:43;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:30:18;4;50ml;5;4,9743372;4,956;1,0037;24,21;993,6;dispenser;71107038;51001121;51107038;60002035;00017171;;01376500;;00000250;10 ml/s;10 ml/s;00:00:51;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:30:26;5;50ml;5;4,96851574;4,9502;1,0037;24,21;993,6;dispenser;71107038;51001121;51107038;60002035;00017171;;01376500;;00000250;10 ml/s;10 ml/s;00:00:58;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:30:33;6;50ml;5;4,97624423;4,9579;1,0037;24,21;993,6;dispenser;71107038;51001121;51107038;60002035;00017171;;01376500;;00000250;10 ml/s;10 ml/s;00:01:05;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:30:56;1;50ml;5;25,01170215;24,9195;1,0037;24,21;993,6;dispenser;71107038;51001121;51107038;60002035;00017171;;01376500;01556620;00000250;10 ml/s;10 ml/s;00:01:29;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:31:08;2;50ml;5;25,00256848;24,9104;1,0037;24,21;993,6;dispenser;71107038;51001121;51107038;60002035;00017171;;01376500;01556620;00000250;10 ml/s;10 ml/s;00:01:40;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:31:20;3;50ml;5;25,02113693;24,9289;1,0037;24,21;993,7;dispenser;71107038;51001121;51107038;60002035;00017171;;01376500;01556620;00000250;10 ml/s;10 ml/s;00:01:52;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:31:32;4;50ml;5;25,01200326;24,9198;1,0037;24,21;993,7;dispenser;71107038;51001121;51107038;60002035;00017171;;01376500;01556620;00000250;10 ml/s;10 ml/s;00:02:04;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:31:43;5;50ml;5;25,0142114;24,922;1,0037;24,21;993,6;dispenser;71107038;51001121;51107038;60002035;00017171;;01376500;01556620;00000250;10 ml/s;10 ml/s;00:02:16;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:31:55;6;50ml;5;25,00989549;24,9177;1,0037;24,21;993,6;dispenser;71107038;51001121;51107038;60002035;00017171;;01376500;01556620;00000250;10 ml/s;10 ml/s;00:02:27;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:32:37;1;50ml;5;50,01406989;49,8297;1,0037;24,21;993,7;dispenser;71107038;51001121;51107038;60002035;00017171;;01376500;01556620;00000250;10 ml/s;10 ml/s;00:03:09;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:32:57;2;50ml;5;50,01688025;49,8325;1,0037;24,21;993,7;dispenser;71107038;51001121;51107038;60002035;00017171;;01376500;01556620;00000250;10 ml/s;10 ml/s;00:03:30;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:33:15;3;50ml;5;50,0163784;49,832;1,0037;24,21;993,6;dispenser;71107038;51001121;51107038;60002035;00017171;;01376500;01556620;00000250;10 ml/s;10 ml/s;00:03:47;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:33:32;4;50ml;5;50,01868691;49,8343;1,0037;24,21;993,6;dispenser;71107038;51001121;51107038;60002035;00017171;;01376500;01556620;00000250;10 ml/s;10 ml/s;00:04:04;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:33:50;5;50ml;5;50,01286545;49,8285;1,0037;24,21;993,7;dispenser;71107038;51001121;51107038;60002035;00017171;;01376500;01556620;00000250;10 ml/s;10 ml/s;00:04:22;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:34:24;6;50ml;5;50,01457174;49,8302;1,0037;24,21;993,7;dispenser;71107038;51001121;51107038;60002035;00017171;;01376500;01556620;00000250;10 ml/s;10 ml/s;00:04:57;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:38:53;1;50ml;5;4,98577938;4,9674;1,0037;24,21;993,5;dispenser;71107038;51001121;51107038;60002035;00017176;00017176;01556620;01556620;00000250;10 ml/s;10 ml/s;00:00:29;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:39:01;2;50ml;5;4,99571601;4,9773;1,0037;24,21;993,6;dispenser;71107038;51001121;51107038;60002035;00017176;00017176;01556620;01556620;00000250;10 ml/s;10 ml/s;00:00:36;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:39:07;3;50ml;5;4,9934075;4,975;1,0037;24,21;993,6;dispenser;71107038;51001121;51107038;60002035;00017176;00017176;01556620;01556620;00000250;10 ml/s;10 ml/s;00:00:43;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:39:19;1;50ml;5;25,01501436;24,9228;1,0037;24,21;993,6;dispenser;71107038;51001121;51107038;60002035;00017176;00017176;01556620;01612914;00000250;10 ml/s;10 ml/s;00:00:55;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:39:30;2;50ml;5;25,01481362;24,9226;1,0037;24,21;993,5;dispenser;71107038;51001121;51107038;60002035;00017176;00017176;01556620;01612914;00000250;10 ml/s;10 ml/s;00:01:06;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:39:41;3;50ml;5;25,00999586;24,9178;1,0037;24,21;993,5;dispenser;71107038;51001121;51107038;60002035;00017176;00017176;01556620;01612914;00000250;10 ml/s;10 ml/s;00:01:17;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:39:59;1;50ml;5;50,00001809;49,8157;1,0037;24,21;993,5;dispenser;71107038;51001121;51107038;60002035;00017176;00017176;01556620;01612914;00000250;10 ml/s;10 ml/s;00:01:35;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:40:16;2;50ml;5;50,0123636;49,828;1,0037;24,21;993,5;dispenser;71107038;51001121;51107038;60002035;00017176;00017176;01556620;01612914;00000250;10 ml/s;10 ml/s;00:01:52;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:40:33;3;50ml;5;50,00102179;49,8167;1,0037;24,21;993,5;dispenser;71107038;51001121;51107038;60002035;00017176;00017176;01556620;01612914;00000250;10 ml/s;10 ml/s;00:02:08;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:45:48;1;50ml;5;5,00234043;4,9839;1,0037;24,21;993,4;dispenser;71107041;51001121;51107047;60002035;00017171;;01376500;;00000250;10 ml/s;10 ml/s;00:00:28;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:45:56;2;50ml;5;5,00505042;4,9866;1,0037;24,21;993,5;dispenser;71107041;51001121;51107047;60002035;00017171;;01376500;;00000250;10 ml/s;10 ml/s;00:00:37;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:46:03;3;50ml;5;5,01167484;4,9932;1,0037;24,21;993,3;dispenser;71107041;51001121;51107047;60002035;00017171;;01376500;;00000250;10 ml/s;10 ml/s;00:00:43;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:46:10;4;50ml;5;5,00595375;4,9875;1,0037;24,21;993,3;dispenser;71107041;51001121;51107047;60002035;00017171;;01376500;;00000250;10 ml/s;10 ml/s;00:00:50;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:46:17;5;50ml;5;5,00575301;4,9873;1,0037;24,21;993,4;dispenser;71107041;51001121;51107047;60002035;00017171;;01376500;;00000250;10 ml/s;10 ml/s;00:00:57;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:46:25;6;50ml;5;5,01077151;4,9923;1,0037;24,21;993,4;dispenser;71107041;51001121;51107047;60002035;00017171;;01376500;;00000250;10 ml/s;10 ml/s;00:01:05;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:46:46;1;50ml;5;24,99504073;24,9029;1,0037;24,21;993,4;dispenser;71107041;51001121;51107047;60002035;00017171;;01376500;01329907;00000250;10 ml/s;10 ml/s;00:01:26;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:46:57;2;50ml;5;24,99273222;24,9006;1,0037;24,21;993,4;dispenser;71107041;51001121;51107047;60002035;00017171;;01376500;01329907;00000250;10 ml/s;10 ml/s;00:01:38;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:47:10;3;50ml;5;25,00236774;24,9102;1,0037;24,21;993,4;dispenser;71107041;51001121;51107047;60002035;00017171;;01376500;01329907;00000250;10 ml/s;10 ml/s;00:01:50;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:47:23;4;50ml;5;25,0091929;24,917;1,0037;24,21;993,5;dispenser;71107041;51001121;51107047;60002035;00017171;;01376500;01329907;00000250;10 ml/s;10 ml/s;00:02:03;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:47:34;5;50ml;5;25,00206663;24,9099;1,0037;24,21;993,4;dispenser;71107041;51001121;51107047;60002035;00017171;;01376500;01329907;00000250;10 ml/s;10 ml/s;00:02:14;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:47:46;6;50ml;5;25,00949401;24,9173;1,0037;24,21;993,5;dispenser;71107041;51001121;51107047;60002035;00017171;;01376500;01329907;00000250;10 ml/s;10 ml/s;00:02:26;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:48:42;1;50ml;5;49,99309256;49,8088;1,0037;24,21;993,4;dispenser;71107041;51001121;51107047;60002035;00017171;;01376500;01329907;00000250;10 ml/s;10 ml/s;00:03:22;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:48:59;2;50ml;5;50,00443437;49,8201;1,0037;24,21;993,5;dispenser;71107041;51001121;51107047;60002035;00017171;;01376500;01329907;00000250;10 ml/s;10 ml/s;00:03:39;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:49:16;3;50ml;5;50,0053377;49,821;1,0037;24,21;993,4;dispenser;71107041;51001121;51107047;60002035;00017171;;01376500;01329907;00000250;10 ml/s;10 ml/s;00:03:56;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:49:34;4;50ml;5;50,00373178;49,8194;1,0037;24,21;993,5;dispenser;71107041;51001121;51107047;60002035;00017171;;01376500;01329907;00000250;10 ml/s;10 ml/s;00:04:14;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:49:51;5;50ml;5;50,00553844;49,8212;1,0037;24,21;993,5;dispenser;71107041;51001121;51107047;60002035;00017171;;01376500;01329907;00000250;10 ml/s;10 ml/s;00:04:31;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:50:24;6;50ml;5;50,01718136;49,8328;1,0037;24,21;993,4;dispenser;71107041;51001121;51107047;60002035;00017171;;01376500;01329907;00000250;10 ml/s;10 ml/s;00:05:04;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:51:20;1;50ml;5;5,0164926;4,998;1,0037;24,21;993,4;dispenser;71107041;51001121;51107047;60002035;00017173;00017173;01329907;01329907;00000250;10 ml/s;10 ml/s;00:00:28;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:51:27;2;50ml;5;5,01980481;5,0013;1,0037;24,21;993,5;dispenser;71107041;51001121;51107047;60002035;00017173;00017173;01329907;01329907;00000250;10 ml/s;10 ml/s;00:00:35;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:51:34;3;50ml;5;5,0185;5;1,0037;24,21;993,4;dispenser;71107041;51001121;51107047;60002035;00017173;00017173;01329907;01329907;00000250;10 ml/s;10 ml/s;00:00:42;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:51:47;1;50ml;5;25,02444914;24,9322;1,0037;24,21;993,4;dispenser;71107041;51001121;51107047;60002035;00017173;00017173;01329907;01206993;00000250;10 ml/s;10 ml/s;00:00:54;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:51:58;2;50ml;5;25,02214063;24,9299;1,0037;24,21;993,5;dispenser;71107041;51001121;51107047;60002035;00017173;00017173;01329907;01206993;00000250;10 ml/s;10 ml/s;00:01:06;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:52:09;3;50ml;5;25,02555321;24,9333;1,0037;24,21;993,4;dispenser;71107041;51001121;51107047;60002035;00017173;00017173;01329907;01206993;00000250;10 ml/s;10 ml/s;00:01:17;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:52:29;1;50ml;5;50,00774658;49,8234;1,0037;24,21;993,4;dispenser;71107041;51001121;51107047;60002035;00017173;00017173;01329907;01206993;00000250;10 ml/s;10 ml/s;00:01:36;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:52:45;2;50ml;5;50,00272808;49,8184;1,0037;24,21;993,4;dispenser;71107041;51001121;51107047;60002035;00017173;00017173;01329907;01206993;00000250;10 ml/s;10 ml/s;00:01:53;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:53:03;3;50ml;5;50,01346767;49,8291;1,0037;24,21;993,3;dispenser;71107041;51001121;51107047;60002035;00017173;00017173;01329907;01206993;00000250;10 ml/s;10 ml/s;00:02:10;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:57:51;1;50ml;5;4,96670908;4,9484;1,0037;24,21;993,3;dispenser;71107048;51001121;51107039;60002035;00017171;00017176;01376500;01206993;00000281;10 ml/s;10 ml/s;00:00:28;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
28.07.2021;13:57:58;2;50ml;5;4,97293202;4,9546;1,0037;24,21;993,4;dispenser;71107048;51001121;51107039;60002035;00017171;00017176;01376500;01206993;00000281;10 ml/s;10 ml/s;00:00:35;DEEER-D134.HIRSCHMANN.LOCAL;HIRSCHMANN\v.greiner
